client_id,business_name,owner_first_name,trade,trade_confidence,license_class,roc_number,phone,city,zip,also_holds,email,website
custom-air-conditioning-and-heating-llc,"CUSTOM AIR CONDITIONING AND HEATING, LLC",Abdiel,hvac,high,CR-39,360643,(480) 213-8901,MESA,85201,,,
solar-industries-inc,Solar Industries Inc,JUAN,electrical,medium,KB-1,360642,(520) 790-8989,Tucson,85746,CR-60,,
two-worlds-electric-llc,Two Worlds Electric LLC,Jonathan,electrical,high,CR-11,360641,(505) 589-1565,Mesa,85203,,,
tucson-traditional-llc,Tucson Traditional LLC,Jeffrey,general,high,KB-2,360635,(602) 663-2398,Tucson,85718,,,
tynell-handyman-services-llc,Tynell Handyman Services LLC,Ronelle,handyman,high,R-62,360634,(480) 546-9253,Phoenix,85017,,,
rsi-contracting-llc,RSI Contracting LLC,Larry,carpentry,high,C-61,360633,(520) 591-7660,Tucson,85710,B-3|R-60|R-62,,
massa-sons-painting-llc,Massa & Sons Painting LLC,Joseph,painting,high,CR-34,360631,(619) 259-7273,Chino Valley,86323,,,
epic-drywall-llc,Epic Drywall LLC,Itzel,sheetrock,medium,KB-1,360630,(602) 918-7739,Gilbert,85297,CR-10,,
dream-team-plumbing-llc,Dream Team Plumbing LLC,Taz,plumbing,high,CR-37,360626,(603) 540-8869,Mesa,85207,,,
champions-hauling-llc,Champions Hauling LLC,RYAN,demolition,high,CR-57,360621,(480) 290-3709,FLORENCE,85132,,,
aggregate-trades-llc,AGGREGATE TRADES LLC,Derrick,electrical,high,C-11,360614,(866) 765-2111,Chesapeake,23320,B-1,,
arods-electric-inc,AROD'S ELECTRIC INC.,Vidael,electrical,high,CR-11,360613,(928) 278-9445,FORT MOHAVE,86426,,,
honey-roofing-llc,Honey Roofing LLC,Porter,roofing,high,CR-42,360606,(480) 392-3582,GILBERT,85295,,,
par-3-landscape-maintenance-inc,"Par 3 Landscape & Maintenance, Inc.",Kam,landscaping,high,CR-21,360604,(702) 253-7878,Las Vegas,89103,,,
christopher-glenn-biron,CHRISTOPHER GLENN BIRON,Christopher,electrical,high,CR-11,360596,(949) 336-2236,Tustin,92780,KB-1,,
the-reel-builders-llc,The Reel Builders LLC,David,general,high,KB-1,360594,(623) 329-1498,PEORIA,85383,,,
zeus-power-controls-llc,Zeus Power Controls LLC,Kyle,electrical,high,CR-11,360591,(417) 440-1459,Scottsdale,85258,,,
american-veterans-built-llc,"AMERICAN VETERANS BUILT, LLC",John,steel,high,CR-17,360589,(480) 209-3181,Mesa,85205,,,
christopher-glenn-biron,CHRISTOPHER GLENN BIRON,Christopher,electrical,high,CR-11,360586,(949) 336-2236,Tustin,92780,KB-1,,
total-excavation-inc,Total Excavation Inc,Tyler,excavating,high,CR-2,360584,(602) 710-0713,PHOENIX,85086,,,
phoenix-underground-construction-llc,Phoenix Underground Construction LLC,Marshall,general,high,A,360581,(623) 262-3779,Phoenix,85014,,,
zamudio-roofing-llc,Zamudio Roofing LLC,SERGIO,roofing,high,CR-42,360580,(520) 223-2350,Sahuarita,85629,,,
endgrained-phx-llc,Endgrained PHX LLC,Nathan,carpentry,high,CR-60,360566,(480) 228-7710,Phoenix,85020,,,
next-gen-hvac-llc,"Next Gen HVAC, LLC",Michael,hvac,high,CR-39,360564,(602) 312-8200,Phoenix,85044,CR-40,,
iron-horse-plumbing-air-inc,"Iron Horse Plumbing & Air, Inc.",Jerry,plumbing,high,CR-37,360563,(480) 830-2865,Gilbert,85233,CR-39,,
truline-striping-llc,Truline Striping LLC,Corey,asphalt,high,A-15,360560,(602) 892-4767,Phoenix,85053,,,
alphapro-construction-llc,ALPHAPRO CONSTRUCTION  LLC,Stefan,handyman,high,R-62,360557,(623) 238-9103,Phoenix,85023,,,
down-to-earth-demolition-llc,Down-To-Earth Demolition LLC,Michael,demolition,high,CR-57,360556,(480) 438-8695,Phoenix,85021,KB-1|R-62,,
al-co-llc,A&L CO LLC,Leonel,roofing,high,CR-42,360555,(520) 248-3116,Tucson,85706,,,
roman-new-builds-llc,Roman New Builds LLC,Yassel,general,high,B,360553,(480) 335-3438,Phoenix,85021,,,
desert-sons-hvac-llc,Desert Sons HVAC LLC,David,hvac,high,CR-39,360552,(520) 308-2636,TUCSON,85713,,,
alejandro-jose-vasquez,Alejandro Jose Vasquez,Alejandro,hvac,high,CR-39,360551,(909) 453-1297,Highland,92346,,,
buena-vista-woodwork-llc,Buena Vista Woodwork LLC,Hector,carpentry,high,CR-60,360549,(520) 351-2589,Tucson,85756,,,
santana-pools-llc,Santana Pools LLC,Hector,handyman,high,R-62,360548,(480) 845-4673,Mesa,85212,CR-6,,
valley-wide-construction-llc,Valley Wide Construction LLC,Phillip,plumbing,medium,B,360547,(602) 577-7183,Peoria,85381,R-37R|B-3,,
comp-electric-llc,"COMP. ELECTRIC, LLC",Peter,electrical,high,CR-11,360545,(928) 925-6489,PRESCOTT VALLEY,86314,,,
geokinetic-inc,GeoKinetic Inc,David,excavating,medium,A,360544,(602) 544-7610,Scottsdale,85262,R-2,,
elwood-construction-llc,"ELWOOD CONSTRUCTION, LLC",Michael,plumbing,medium,KB-2,360543,(480) 407-9028,Mesa,85215,CR-37,,
mac3-plumbing-heating-cooling-llc,"MAC3 Plumbing, Heating & Cooling, LLC",Marcos,plumbing,high,CR-37,360542,(520) 664-7467,TUCSON,85705,CR-39,,
bratton-industrial-construction-inc,Bratton Industrial Construction Inc.,Sara,general,high,B-1,360539,(210) 542-0196,Adkins,78101,,,
royal-joinery-co-llc,Royal Joinery Co. LLC,Orlando,carpentry,high,CR-60,360536,(720) 809-4013,LITCHFIELD PARK,85340,,,
wickenburg-waterscapes-llc,Wickenburg Waterscapes LLC,Cary,landscaping,high,CR-21,360533,(928) 464-9055,Wickenburg,85390,,,
my-legacy-painting-llc,My Legacy Painting LLC,Joshua,painting,high,CR-34,360532,(928) 821-4882,RIMROCK,86335,,,
build-play-llc,Build Play LLC,Damian,awnings,high,C-3,360531,(602) 799-3640,Mesa,85201,B-2,,
rhino-lawn-and-pool-maintenance-llc,Rhino lawn and pool maintenance LLC,Brandon,pools,medium,KB-2,360529,(480) 516-6397,FLORENCE,85132,,,
desert-mile-landscape-llc,"Desert Mile Landscape, LLC",Ilidio,masonry,high,CR-31,360526,(602) 953-3232,Paradise Valley,85253,CR-21,,
desert-mile-landscape-llc,"Desert Mile Landscape, LLC",Ilidio,masonry,high,CR-31,360525,(602) 953-3232,Paradise Valley,85253,CR-21,,
johnson-controls-building-solutions-llc,"JOHNSON CONTROLS BUILDING SOLUTIONS, LLC",Scott,lowvoltage,high,C-67,360522,(561) 912-6917,Boca Raton,33431,C-39,,
flux-construction-llc,FLUX CONSTRUCTION LLC,Tyler,general,high,KB-1,360521,(602) 622-4462,Tempe,85288,,,
sonoran-fence-works-llc,Sonoran Fence Works LLC,Brilliant,fencing,high,CR-14,360520,(520) 526-3555,Tucson,85706,,,
handy-dutchman-llc,Handy Dutchman LLC,Joshua,general,high,KB-1,360519,(928) 302-9409,Lake Havasu City,86403,,,
grand-canyon-woodcraft-llc,Grand Canyon Woodcraft LLC,Matthew,carpentry,high,CR-60,360516,(928) 707-0481,WILLIAMS,86046,,,
gold-medal-home-improvement-repair-llc,Gold Medal Home Improvement & Repair LLC,Jose,carpentry,medium,B-3,360512,(520) 981-5718,Vail,85641,C-61,,
yeti-plumbing-llc,"Yeti Plumbing, LLC",Cayden,plumbing,high,CR-37,360510,(801) 707-2547,Mesa,85203,,,
andrews-refrigeration-inc,Andrew's Refrigeration Inc,Jayson,hvac,high,C-49,360509,(602) 992-9560,Glendale,85301,C-39|R-39R,,
optima-rpm-inc,"OPTIMA RPM, INC.",Maykel,general,high,B-1,360507,(949) 724-1399,Irvine,92614,,,
we-build-houses-inc,WE BUILD HOUSES INC.,Melissa,general,high,KB-2,360506,(480) 560-7430,Ash Fork,86320,,,
anmar-mechanical-and-electrical-contractors-ltd,Anmar Mechanical and Electrical Contractors Ltd.,Paul,electrical,high,C-11,360505,(705) 692-0888,Lively,32,B-1,,
pronghorn-construction-llc,Pronghorn Construction LLC,Josh,carpentry,medium,B-3,360499,(928) 613-2190,Chino Valley,86323,C-61,,
floors-unlimited-usa-llc,"Floors Unlimited USA, LLC",Wesley,flooring,high,C-8,360497,(615) 472-9398,Nashville,37210,,,
kustom-crafts-llc,"KUSTOM CRAFTS, LLC",David,carpentry,high,CR-60,360496,(602) 486-7613,PHOENIX,85051,,,
marz-contracting-llc,MARZ Contracting LLC,Michael,lowvoltage,high,CR-67,360495,(847) 858-0114,EL MIRAGE,85335,,,
ramos-enterprise-llc,ramos enterprise llc,Luis,general,high,KB-1,360492,(623) 920-1088,Phoenix,85009,,,
bear-down-flooring-llc,Bear Down Flooring LLC,Diego,tile,high,CR-48,360485,(520) 912-5798,TUCSON,85746,CR-8,,
contech-control-services-inc,"Contech Control Services, Inc.",Mitchell,electrical,high,C-11,360481,(281) 389-6982,La Porte,77571,,,
integrated-demolition-and-remediation-inc,Integrated Demolition and Remediation Inc.,Dale,excavating,high,A-5,360479,(714) 340-3333,Anaheim,92805,CR-57,,
renew-construction-llc,"RENEW CONSTRUCTION, LLC",Garron,general,high,B,360478,(480) 639-7296,Mesa,85206,B-2,,
mailloux-wall-covering-printing-llc,"Mailloux Wall Covering & Printing, LLC",Jesse,painting,high,CR-34,360475,(520) 730-9013,AMADO,85645,,,
jds-plumbing-llc,JD's Plumbing LLC,Joshua,plumbing,high,CR-37,360471,(623) 208-2541,Phoenix,85053,,,
accolade-homes-llc,Accolade Homes LLC,Lincoln,handyman,high,R-62,360467,(480) 798-2065,Gilbert,85234,,,
duperault-consulting-llc,Duperault Consulting LLC,David,handyman,high,R-62,360463,(623) 273-3489,Phoenix,85008,,,
yr-management-inc,Y&R MANAGEMENT INC.,Yareli,handyman,high,R-62,360458,(602) 358-3963,Phoenix,85014,,,
third-gen-construction-llc,Third Gen Construction LLC,Timothy,concrete,high,CR-9,360457,(559) 310-9287,Colorado Springs,80908,,,
frspools-llc,FRSPools LLC,Tim,pools,high,KA-5,360446,(520) 858-2385,PHOENIX,85032,CR-21,,
westview-drywall-interior-llc,Westview Drywall & Interior LLC,Robinson,sheetrock,high,CR-10,360441,(480) 670-0530,PHOENIX,85033,,,
derek-vangcharoen,Derek Vangcharoen,Krit,electrical,high,C-11,360439,(626) 912-9392,Rowland Heights,91748,C-11,,
ortiz-and-sons-electric-llc,Ortiz And Sons Electric LLC,Victor,electrical,high,CR-11,360438,(480) 645-2593,LAVEEN,85339,,,
new-hue-painting-llc,New Hue Painting LLC,Michael,painting,high,CR-34,360435,(928) 266-2658,PAULDEN,86334,,,
next-level-construction-services-inc,"NEXT LEVEL CONSTRUCTION SERVICES, INC.",Kevin,concrete,medium,A,360431,(951) 514-4947,Murrieta,92562,B-1|C-9,,
cobaa-renovation-llc,"COBAA RENOVATION, LLC",Arturo,handyman,high,R-62,360426,(520) 455-2059,Tucson,85705,,,
benjamin-handyman-and-remodeling-services-llc,Benjamin Handyman and Remodeling Services LLC,Benjamin,general,high,B,360422,(520) 508-8848,Sierra Vista,85650,,,
affordable-radon-services-llc,AFFORDABLE RADON SERVICES LLC,Tyson,concrete,high,CR-9,360420,(480) 863-6355,Phoenix,85016,,,
cyborg-electric-llc,CYBORG ELECTRIC LLC,Uriel,electrical,high,R-11,360419,(480) 797-7838,Cave Creek,85327,,,
red-mountain-plumbing-services-llc,Red Mountain Plumbing Services LLC,Steven,plumbing,high,R-37R,360410,(480) 450-8583,MESA,85211,,,
hometown-ac-llc,Hometown AC LLC,Tyler,hvac,high,CR-39,360400,(480) 341-7970,Mesa,85206,,,
resin-resolutions-llc,Resin Resolutions LLC,Ryan,handyman,high,R-62,360399,(623) 210-2661,Surprise,85379,,,
sky-junk-removal-llc,Sky Junk Removal LLC,Martin,demolition,high,C-57,360396,(602) 752-3849,GLENDALE,85301,,,
karr-construction-development-llc,Karr Construction & Development LLC,Austin,welding,medium,B,360393,(623) 696-9182,Wittmann,85361,C-24,,
rodeo-heating-and-cooling-llc,Rodeo Heating and Cooling LLC,Tommy,hvac,high,CR-39,360386,(720) 854-8130,Gilbert,85296,,,
velocity-builders-llc,VELOCITY BUILDERS LLC,Kyle,general,high,KB-2,360381,(928) 348-4663,Pima,85543,,,
desert-man-drywall-llc,Desert Man Drywall LLC,Jovany,sheetrock,high,CR-10,360379,(480) 974-2560,PEORIA,85345,,,
starsd-inc,"STARSD, INC.",Steven,flooring,high,CR-8,360377,(972) 330-0400,Dallas,75248,R-62,,
tst-carpentry-llc,TST Carpentry LLC,Tyler,carpentry,high,CR-60,360376,(443) 974-0178,Wilmington,28411,,,
alimac-construction-and-designing-llc,ALIMAC CONSTRUCTION AND DESIGNING LLC,Gustavo,general,high,B,360375,(520) 282-1672,TUCSON,85746,,,
burnt-mountain-services-llc,Burnt Mountain Services LLC,Justin,signs,high,C-38,360373,(480) 282-6875,Mesa,85207,,,
electrical-preventative-maintenance-llc,Electrical Preventative Maintenance LLC,Larry,electrical,high,CR-11,360370,(480) 234-7833,Phoenix,85044,,,
sonoran-cactus-roofing-llc,"Sonoran Cactus Roofing, LLC",Jesus,roofing,high,CR-42,360369,(520) 445-1634,Tucson,85714,,,
renew-construction-llc,"RENEW CONSTRUCTION, LLC",Garron,general,high,B,360368,(480) 639-7296,Mesa,85206,B-2,,
wild-country-plumbing-llc,WILD COUNTRY PLUMBING LLC,Zachary,plumbing,high,CR-37,360367,(928) 270-3330,Mesa,85213,,,
holt-renewables-llc,HOLT RENEWABLES LLC,Alexander,electrical,high,C-11,360366,(512) 382-2999,Austin,78746,,,
hand-ty-llc,Hand TY LLC,Tyler,painting,high,CR-34,360364,(480) 708-6059,Mayer,86333,,,
mata-framing-llc,MATA FRAMING LLC,Camila,carpentry,high,CR-7,360362,(602) 900-6288,PEORIA,85345,,,
kennedy-painting-and-drywall-llc,Kennedy Painting and Drywall LLC,Spencer,painting,high,CR-34,360359,(623) 418-5018,Glendale,85308,CR-36|CR-10,,
ea-engineering-science-and-technology-inc-pbc,"EA Engineering, Science, and Technology, Inc., PBC",Matthew,general,high,A,360358,(410) 527-2400,Hunt Valley,21031,,,
daniel-john-clark,Daniel John Clark,Daniel,handyman,high,R-62,360356,(818) 613-8735,Glendale,91203,,,
amg-contracting-llc,AMG Contracting LLC,Oscar,sheetrock,high,CR-10,360354,(602) 877-5441,Laveen,85339,CR-7,,
expedite-fire-inc,"Expedite Fire, Inc.",Leslie,fireprotection,high,C-16,360349,(714) 535-5761,TEMPE,85284,,,
buildworks-inc,BuildWorks Inc.,Daniel,painting,high,C-34,360348,(310) 953-5577,Redondo Beach,90278,,,
twc-north-scottsdale-inc,TWC North Scottsdale Inc,Charles,painting,high,CR-34,360347,(480) 758-5300,Scottsdale,85254,,,
mb-home-services-llc,"MB HOME SERVICES, LLC",Michael,pools,high,R-6,360346,(602) 410-6535,QUEEN CREEK,85142,,,
juris-enterprises-llc,"JURIS ENTERPRISES, LLC",Matthew,general,high,B,360344,(602) 573-7414,Scottsdale,85266,,,
lockwood-plumbing-llc,Lockwood Plumbing LLC,Nathan,plumbing,high,R-37R,360343,(480) 570-9601,Peoria,85345,C-37,,
bc2-environmental-llc,"BC2 Environmental, LLC",Diego,welldrilling,high,CR-53,360342,(714) 744-2990,Orange,92867,,,
cbhl-llc,"CBHL, LLC",Luke,lowvoltage,high,C-67,360341,(702) 343-1167,Las Vegas,89144,,,
do-it-yall-plumbing-llc,"DO IT Y'ALL PLUMBING, LLC",Justin,plumbing,high,CR-37,360340,(480) 364-8255,MESA,85207,,,
maels-mighty-demo-llc,Mael's Mighty Demo LLC,Monico,demolition,high,CR-57,360337,(602) 540-7681,Laveen,85339,,,
black-hill-property-services-llc,Black Hill Property Services LLC,EVAN,landscaping,high,CR-21,360336,(928) 486-7203,Lake Havasu City,86406,,,
the-metal-shop-of-yuma-llc,"THE METAL SHOP OF YUMA, LLC",Adrian,welding,high,CR-24,360333,(928) 580-1448,Yuma,85365,,,
tucson-granite-and-stone-llc,TUCSON GRANITE AND STONE LLC,Ricardo,carpentry,high,CR-60,360331,(520) 631-1882,Tucson,85713,,,
az-granite-solutions-llc,AZ Granite Solutions LLC,Juan,carpentry,high,CR-60,360330,(520) 358-1211,Tucson,85713,,,
tactical-hvac-llc,Tactical HVAC LLC,Gilbert,hvac,high,CR-39,360329,(602) 319-6807,Litchfield Park,85340,,,
az-systems-llc,AZ SYSTEMS LLC,Cornelius,hvac,high,CR-39,360328,(520) 912-5112,Tucson,85711,,,
floor-source-llc,Floor Source LLC,Thomas,flooring,medium,KB-2,360327,(602) 276-8723,Phoenix,85023,CR-8,,
wills-total-home-solutions-llc,WILL'S TOTAL HOME SOLUTIONS LLC,William,handyman,high,R-62,360323,(928) 951-6446,PHOENIX,85054,,,
tig-development-llc,Tig Development LLC,Billy,general,high,B,360322,(520) 709-8683,Casa Grande,85122,,,
perez-stone-works-llc,Perez Stone Works LLC,Miguel,carpentry,high,CR-60,360320,(520) 999-5652,TUCSON,85706,,,
murphy-daughters-llc,MURPHY & DAUGHTERS LLC,Alexis,general,high,B,360319,(949) 274-2161,Scottsdale,85267,,,
della-terra-home-services-llc,Della Terra Home Services LLC,Bryant,handyman,high,R-62,360318,(928) 522-4028,Phoenix,85016,,,
at-signature-llc,"A.T. SIGNATURE, LLC",Connor,general,high,B,360317,(480) 830-8122,MESA,85215,,,
western-walls-single-family-llc,Western Walls Single Family LLC,Bryant,sheetrock,high,CR-10,360314,(480) 593-8852,Mesa,85212,,,
mid-america-golf-and-landscape-inc,Mid America Golf and Landscape Inc,Tyler,general,high,B-1,360311,(816) 524-0010,Lee's Summit,64081,,,
sonoran-sparkles-llc,SONORAN SPARKLES LLC,Rogelio,handyman,high,R-62,360309,(520) 302-9028,TUCSON,85715,,,
prime-mechanical-solutions-inc,Prime Mechanical Solutions Inc.,Louie,hvac,high,CR-39,360307,(602) 848-8444,Glendale,85310,,,
phoenix-electrical-solutions-llc,Phoenix Electrical Solutions LLC,Christopher,electrical,high,C-11,360306,(602) 570-4788,Phoenix,85044,CR-11,,
top-notch-air-conditioning-plumbing-llc,Top Notch Air Conditioning & Plumbing L.L.C.,JOSEPH,plumbing,high,CR-37,360305,(480) 217-5495,Prescott Valley,86314,CR-11|CR-39,,
plumbing-services-inc,"PLUMBING SERVICES, INC.",Luis,plumbing,high,CR-37,360302,(760) 679-7297,Yuma,85364,,,
advanced-roofing-cooling-llc,ADVANCED ROOFING & COOLING LLC,Gabriel,hvac,high,CR-39,360296,(928) 366-3890,Yuma,85364,CR-42,,
advanced-roofing-cooling-llc,ADVANCED ROOFING & COOLING LLC,Gabriel,hvac,high,CR-39,360295,(928) 366-3890,Yuma,85364,CR-42,,
saguaro-valley-plumbing-llc,Saguaro Valley Plumbing LLC,Brian,plumbing,high,CR-37,360291,(602) 419-7638,SAHUARITA,85629,,,
phoenix-garage-gurus-llc,Phoenix Garage Gurus LLC,Justin,carpentry,high,CR-60,360289,(928) 668-3755,Phoenix,85085,,,
1stcall-restoration-llc,1stCall Restoration LLC,Benjamin,general,high,KB-1,360283,(951) 207-7105,Tucson,85749,,,
48-concrete-llc,48 Concrete LLC,Jacob,concrete,high,CR-9,360279,(480) 465-6610,Chandler,85225,,,
shelter-renovations-llc,Shelter Renovations LLC,Courtney,general,high,B-3,360275,(312) 909-1589,Scottsdale,85260,,,
firm-foundations-by-jardines-llc,Firm Foundations by Jardines LLC,Elton,concrete,high,CR-9,360273,(623) 755-6877,PHOENIX,85016,,,
all-pro-garage-inc,ALL PRO GARAGE INC.,Fernando,carpentry,high,CR-60,360271,(520) 254-9087,TUCSON,85716,,,
m-r-home-builders-llc,M. R. HOME BUILDERS LLC,Erik,general,high,KB-1,360270,(480) 469-0477,GLENDALE,85301,,,
wright-construction-services-of-arizona-inc,"WRIGHT CONSTRUCTION SERVICES OF ARIZONA, INC.",Nathan,general,high,B-1,360266,(636) 220-6850,Scottsdale,85262,,,
sella-homes-llc,Sella Homes LLC,Michael,general,high,B,360264,(602) 350-4888,PHOENIX,85018,,,
swinerton-energy-inc,"Swinerton Energy, Inc",Aaron,general,high,A,360263,(925) 602-6400,Concord,94520,,,
az-electric-pros-llc,AZ ELECTRIC PROS LLC,Gheorghe,electrical,high,CR-11,360261,(623) 210-5171,Glendale,85308,,,
cool-techs-heating-and-cooling-llc,"Cool Techs Heating and Cooling, LLC",Manuel,hvac,high,CR-39,360260,(602) 388-7234,LAVEEN,85339,,,
steve-anthony-betancourt,Steve Anthony Betancourt,Steve,handyman,high,R-62,360257,(714) 855-1051,Fort Mohave,86426,,,
justin-lee-vowell,Justin Lee Vowell,Justin,general,high,KB-1,360254,(928) 243-2831,taylor,85939,,,
cactus-state-development-llc,Cactus State Development LLC,Jose,hvac,high,CR-39,360252,(480) 274-7798,Chandler,85225,CR-37|KB-1|A|R-39R|C-39,,
soil-solutions-llc,Soil Solutions LLC,Drewmarea,excavating,high,R-2,360251,(510) 706-4724,PHOENIX,85007,,,
guerilla-hvac-services-llc,Guerilla HVAC Services LLC,Justin,hvac,high,CR-39,360250,(602) 384-1100,Apache Junction,85119,,,
amc-mechanical-llc,AMC Mechanical LLC,Scott,steel,high,A-11,360247,(205) 525-0040,Cropwell,85054,,,
massats-metal-llc,Massats Metal LLC,Max,fencing,high,R-14,360246,(623) 293-1422,El Mirage,85335,,,
r-f-macdonald-co-llc,R F  MACDONALD CO LLC,Benjamin,plumbing,medium,C-4,360245,(510) 784-0110,Hayward,94545,,,
harris-elite-finishes-llc,Harris Elite Finishes LLC,Shane,masonry,medium,CR-36,360244,(480) 694-7145,Phoenix,85028,,,
salinas-reyes-drywall-llc,SALINAS REYES DRYWALL LLC,Jerry,sheetrock,high,CR-10,360239,(928) 315-0080,Somerton,85350,,,
aggregate-trades-llc,AGGREGATE TRADES LLC,Derrick,electrical,high,C-11,360238,(866) 765-2111,Chesapeake,23320,B-1,,
kodiak-garage-doors-llc,Kodiak Garage Doors LLC,Sagi,carpentry,high,CR-60,360237,(480) 418-2781,MESA,85213,,,
custom-touch-renovation-llc,CUSTOM TOUCH RENOVATION LLC,Jonathan,masonry,high,CR-31,360234,(520) 465-1362,TUCSON,85743,,,
dynamix-heating-and-cooling-lp,Dynamix Heating and Cooling LP,Jesse,hvac,high,CR-39,360233,(602) 679-7209,Scottsdale,85255,KB-1,,
a-k-plumbing-mechanical-and-hvac-llc,"A & K PLUMBING, MECHANICAL AND HVAC LLC",kent,hvac,high,CR-39,360230,(480) 980-8613,Mesa,85206,CR-37,,
sp-mechanical-llc,SP MECHANICAL LLC,JOSE,hvac,high,CR-39,360227,(602) 541-0295,PHOENIX,85033,,,
mountainview-electric-llc,Mountainview Electric LLC,john,electrical,high,CR-11,360226,(480) 250-7652,WILLIAMS,86046,,,
gulf-perlite-usa-inc,"GULF PERLITE USA, INC.",Kyle,insulation,high,C-40,360225,(830) 880-7001,Rosenberg,77471,,,
desert-canyon-custom-houses-llc,Desert Canyon Custom Houses LLC,Tyler,general,high,B,360224,(360) 606-6075,Bullhead City,86429,,,
architectural-palms-llc,"Architectural Palms, LLC",Aaron,general,high,KB-2,360223,(928) 246-2675,PHOENIX,85050,,,
j-and-a-home-services-llc,J and A Home Services LLC,Joaquin,hvac,high,CR-39,360221,(602) 628-2537,Buckeye,85396,,,
diamond-construction-llc,"Diamond Construction, LLC",Guadalupe,excavating,high,CR-2,360219,(818) 481-6184,Wittman,85361,A,,
california-boring-inc,California Boring Inc,Patrick,general,high,A,360218,(714) 632-1596,Anaheim,92806,,,
wesam-construction-llc,WESAM CONSTRUCTION LLC,Wisam,general,high,KB-1,360217,(279) 777-7772,Hawthorne,90250,,,
motili-inc,"Motili, Inc",Nicholas,hvac,high,R-39,360216,(916) 849-7430,Denver,80202,C-39,,
superior-decks-operating-llc,Superior Decks Operating LLC,Tyler,welding,high,C-24,360215,(952) 767-1100,Hopkins,55343,,,
